Allen Iverson,G,jump,8,13
Josh Childress,F,jump,24,9
Joe Johnson,G-F,jump,33,28
Joe Johnson,G-F,jump,19,8
Kyle Korver,G,jump,31,15
Allen Iverson,G,jump,18,24
Chris Webber,C,layup,25,6
Joe Johnson,G-F,layup,25,6
Kevin Ollie,G,jump,7,6
Josh Smith,F,jump,15,30
Allen Iverson,G,jump,8,21
Shelden Williams,F-C,jump,9,14
Josh Smith,F,layup,25,6
Speedy Claxton,G,jump,44,6
Tyronn Lue,G,jump,41,7
Tyronn Lue,G,jump,8,6
Chris Webber,C,layup,25,6
Tyronn Lue,G,jump,23,23
Tyronn Lue,G,jump,23,21
Chris Webber,C,jump,18,9
Steven Hunter,C,layup,25,6
Allen Iverson,G,jump,37,6
Kyle Korver,G,jump,16,10
Allen Iverson,G,jump,4,13
Josh Smith,F,jump,39,5
Josh Childress,F,tip,25,6
Josh Childress,F,tip,25,6
Josh Childress,F,tip,25,6
Joe Johnson,G-F,jump,38,5
Josh Smith,F,layup,25,6
Josh Childress,F,tip,25,6
Allen Iverson,G,jump,40,19
Josh Childress,F,jump,40,45
Kyle Korver,G,jump,8,17
Salim Stoudamire,G,jump,8,10
Josh Smith,F,jump,38,28
Tyronn Lue,G,layup,25,6
Kevin Ollie,G,jump,40,5
Josh Childress,F,jump,45,21
Allen Iverson,G,jump,24,16
Kevin Ollie,G,layup,25,6
Kyle Korver,G,jump,8,12
Zaza Pachulia,C,layup,25,6
Chris Webber,C,jump,22,13
Kyle Korver,G,jump,38,11
Allen Iverson,G,jump,39,15
Joe Johnson,G-F,jump,4,24
Allen Iverson,G,jump,27,11
Chris Webber,C,jump,24,13
Josh Smith,F,jump,39,5
Speedy Claxton,G,layup,25,6
Andre Iguodala,G-F,jump,36,19
Andre Iguodala,G-F,layup,25,6
Joe Johnson,G-F,jump,41,27
Chris Webber,C,jump,24,23
Dwight Howard,C,hook,33,9
Ben Gordon,G,driving layup,25,6
Tony Battie,C,jump,10,11
Dwight Howard,C,tip,25,6
P.J. Brown,F-C,layup,25,6
P.J. Brown,F-C,layup,25,6
Ben Gordon,G,jump,14,30
Luol Deng,F,hook,31,9
P.J. Brown,F-C,tip,25,6
Tony Battie,C,jump,25,20
Luol Deng,F,jump,36,21
P.J. Brown,F-C,jump,26,24
Ben Gordon,G,jump,33,22
Andres Nocioni,F,fade away,27,14
Andres Nocioni,F,fade away,15,15
Hedo Turkoglu,F,jump,9,20
Andres Nocioni,F,jump,38,22
Ben Gordon,G,jump,20,24
Darko Milicic,G,hook,19,11
Chris Duhon,G,jump,5,27
Malik Allen,F,jump,37,20
Carlos Arroyo,G,jump,15,17
Keith Bogans,G-F,jump,48,10
Hedo Turkoglu,F,jump,8,17
Carlos Arroyo,G,jump,41,21
Ben Gordon,G,jump,14,21
Carlos Arroyo,G,jump,17,22
Ben Gordon,G,jump,48,8
Ben Wallace,F-C,hook,26,11
Ben Wallace,F-C,layup,25,6
Andres Nocioni,F,layup,25,6
Darko Milicic,G,layup,25,6
Ben Gordon,G,layup,25,6
Hedo Turkoglu,F,fade away,11,8
Ben Gordon,G,jump,8,25
Grant Hill,F,jump,12,9
Kirk Hinrich,G,jump,42,24
P.J. Brown,F-C,layup,25,6
Dwight Howard,C,layup,25,6
Kirk Hinrich,G,jump,13,29
Kirk Hinrich,G,jump,17,9
Luol Deng,F,jump,27,21
Ben Gordon,G,jump,17,14
Chris Duhon,G,jump,40,29
Malik Allen,F,jump,37,21
Malik Allen,F,jump,17,12
Tony Battie,C,jump,26,15
Darko Milicic,G,turnaround jump,33,13
Andres Nocioni,F,jump,9,26
Chris Duhon,G,driving layup,25,6
Keyon Dooling,G,jump,11,13
Thabo Sefolosha,G,jump,40,25
Keith Bogans,G-F,layup,25,6
Andres Nocioni,F,jump,16,25
Jameer Nelson,G,fade away,32,21
Tony Battie,C,jump,15,22
Chris Duhon,G,jump,48,10
Thabo Sefolosha,G,jump,42,25
Grant Hill,F,jump,35,22
Ben Gordon,G,jump,5,23
Chris Duhon,G,jump,29,32
Malik Allen,F,jump,31,25
Hedo Turkoglu,F,jump,43,18
Adrian Griffin,G-F,jump,9,9
Keyon Dooling,G,jump,40,26
Malik Allen,F,jump,40,26
Viktor Khryapa,G,jump,39,23
Malik Allen,F,tip,25,6
Viktor Khryapa,G,layup,25,6
Deron Williams,G,jump,33,18
Mehmet Okur,G,layup,25,6
Deron Williams,G,layup,25,6
Mehmet Okur,G,jump,14,25
Rafer Alston,G,jump,23,31
Yao Ming,C,jump,18,9
Rafer Alston,G,layup,25,6
Tracy McGrady,G-F,jump,10,16
Carlos Boozer,F,jump,17,23
Steve Novak,F,jump,34,29
Mehmet Okur,G,jump,40,25
Tracy McGrady,G-F,jump,38,22
Tracy McGrady,G-F,jump hook,21,9
Dikembe Mutombo,C,hook,34,9
Steve Novak,F,jump,7,10
Rafer Alston,G,jump,37,28
Dikembe Mutombo,C,layup,25,6
Matt Harpring,F,layup,25,6
Carlos Boozer,F,fade away,38,7
Tracy McGrady,G-F,jump,14,23
Paul Millsap,F,layup,25,6
Yao Ming,C,layup,25,6
Deron Williams,G,jump,17,22
Rafer Alston,G,jump,13,27
Ronnie Brewer,F,jump bank,11,15
Luther Head,F,reverse layup,25,6
Steve Novak,F,jump,5,20
Ronnie Brewer,F,layup,25,6
Mehmet Okur,G,jump,36,28
Mehmet Okur,G,fade away,31,18
Tracy McGrady,G-F,jump,36,25
Mehmet Okur,G,jump bank,39,14
Luther Head,F,reverse layup,25,6
Shane Battier,F,jump,37,14
Scott Padgett,F,jump,2,3
Tracy McGrady,G-F,jump,38,16
Derek Fisher,G,jump,12,26
Carlos Boozer,F,fade away,30,15
Rafer Alston,G,jump,48,6
Rafer Alston,G,jump,32,8
C.J. Miles,G,jump,11,26
Yao Ming,C,jump,25,20
Scott Padgett,F,tip-in,25,6
Tracy McGrady,G-F,jump,23,27
Deron Williams,G,jump,11,20
Shane Battier,F,jump,49,5
Yao Ming,C,jump,36,5
Carlos Boozer,F,jump,13,23
Deron Williams,G,running jump,23,15
Mehmet Okur,G,jump,34,25
Tracy McGrady,G-F,jump,39,19
Carlos Boozer,F,jump,28,22
Tracy McGrady,G-F,layup,25,6
Kirk Snyder,G-F,jump,35,14
Derek Fisher,G,jump,38,27
Dikembe Mutombo,C,layup,25,6
Tracy McGrady,G-F,jump,29,25
Carlos Boozer,F,jump,23,20
Deron Williams,G,jump,33,23
Matt Harpring,F,jump,31,21
Mehmet Okur,G,tip,25,6
Kirk Snyder,G-F,jump,40,13
Tracy McGrady,G-F,jump,37,24
Mehmet Okur,G,fade away,7,6
Mehmet Okur,G,jump,26,31
Carlos Boozer,F,jump,24,18
Tracy McGrady,G-F,jump,24,20
Tracy McGrady,G-F,jump,41,20
Deron Williams,G,jump,4,18
Andrei Kirilenko,F,jump,6,17
Rafer Alston,G,jump,48,6
Carlos Boozer,F,jump,19,10
Rafer Alston,G,running jump,21,12
Tracy McGrady,G-F,jump,10,25
Tracy McGrady,G-F,jump,33,29
Mehmet Okur,G,jump,25,10
Tracy McGrady,G-F,jump,25,30
Jermaine O'Neal,F-C,jump,13,21
Emeka Okafor,C,jump,28,21
Raymond Felton,G,layup,25,6
Jamaal Tinsley,F,jump,32,22
Stephen Jackson,G,layup,25,6
Jermaine O'Neal,F-C,jump,40,19
Sean May,F-C,jump,15,12
Stephen Jackson,G,layup,25,6
Jermaine O'Neal,F-C,layup,25,6
Danny Granger,G-F,jump,38,20
Jermaine O'Neal,F-C,jump,30,9
Danny Granger,G-F,jump,21,26
Jermaine O'Neal,F-C,jump,42,9
Sean May,F-C,layup,25,6
Emeka Okafor,C,jump,40,7
Danny Granger,G-F,jump,47,17
Adam Morrison,F,jump,18,30
Jamaal Tinsley,F,jump,24,18
Jake Voskuhl,C,jump,17,22
Stephen Jackson,G,jump,11,27
Matt Carroll,F,jump,48,9
Emeka Okafor,C,dunk,25,6
Emeka Okafor,C,jump,10,7
Al Harrington,F,jump,34,23
Marquis Daniels,F,tip,25,6
Bernard Robinson,G-F,fade away,41,7
Jamaal Tinsley,F,jump,24,31
Emeka Okafor,C,hook,23,13
Jeff Foster,F-C,jump,40,18
Marquis Daniels,F,layup,25,6
Matt Carroll,F,jump,42,27
Sean May,F-C,jump,42,7
Jeff Foster,F-C,layup,25,6
Emeka Okafor,C,layup,25,6
Jamaal Tinsley,F,jump,28,21
Jamaal Tinsley,F,layup,25,6
Stephen Jackson,G,jump,12,17
Jamaal Tinsley,F,layup,25,6
Stephen Jackson,G,jump,33,25
Brevin Knight,G,layup,25,6
Danny Granger,G-F,jump,48,9
Adam Morrison,F,jump,33,24
Danny Granger,G-F,dunk,25,6
Sean May,F-C,fade away,39,9
Stephen Jackson,G,jump,10,15
Adam Morrison,F,jump,34,11
Danny Granger,G-F,jump,30,25
Emeka Okafor,C,dunk,25,6
Stephen Jackson,G,jump,10,25
Danny Granger,G-F,jump,47,6
Jamaal Tinsley,F,running layup,25,6
Emeka Okafor,C,jump,33,17
Stephen Jackson,G,jump,49,7
Emeka Okafor,C,hook,30,9
Jermaine O'Neal,F-C,jump,13,11
Danny Granger,G-F,layup,25,6
Al Harrington,F,tip,25,6
Al Harrington,F,tip,25,6
Adam Morrison,F,jump,14,20
Brevin Knight,G,jump,11,22
Stephen Jackson,G,jump,37,9
Brevin Knight,G,layup,25,6
Emeka Okafor,C,layup,25,6
Stephen Jackson,G,jump,38,19
Matt Carroll,F,running layup,25,6
Sarunas Jasikevicius,C,jump,23,22
Othella Harrington,F-C,turnaround jump,39,7
Marquis Daniels,F,jump,32,11
Matt Carroll,F,jump,48,6
Darrell Armstrong,G,jump,28,31
Adam Morrison,F,jump,36,24
Jermaine O'Neal,F-C,jump,41,10
Al Harrington,F,layup,25,6
Adam Morrison,F,jump,14,27
Marquis Daniels,F,layup,25,6
Al Harrington,F,tip,25,6
Adam Morrison,F,layup,25,6
Brevin Knight,G,jump,19,7
Stephen Jackson,G,jump,26,30
Adam Morrison,F,layup,25,6
Al Harrington,F,jump,2,5
Sean May,F-C,hook,23,13
Marquis Daniels,F,jump,15,20
Bernard Robinson,G-F,jump,35,21
Brevin Knight,G,layup,25,6
Jermaine O'Neal,F-C,jump,34,13
Bernard Robinson,G-F,jump,33,8
Emeka Okafor,C,reverse layup,25,6
Al Harrington,F,jump,37,17
Sean May,F-C,layup,25,6
Jermaine O'Neal,F-C,jump,16,21
Brevin Knight,G,jump,28,31
Raja Bell,G,jump,12,18
Elton Brand,F-C,turnaround jump,36,12
Kurt Thomas,G,jump,9,9
Raja Bell,G,jump,44,21
Raja Bell,G,layup,25,6
Shaun Livingston,G,jump,11,17
Steve Nash,G,jump,19,25
Elton Brand,F-C,jump,34,10
Shaun Livingston,G,layup,25,6
Quinton Ross,F,layup,25,6
Raja Bell,G,jump,45,21
Cuttino Mobley,G,jump,24,22
Tim Thomas,F,jump,36,18
Tim Thomas,F,jump,40,23
Quinton Ross,F,jump,40,17
Corey Maggette,F,jump,12,19
Elton Brand,F-C,layup,25,6
Shawn Marion,F,jump,8,23
Corey Maggette,F,jump,9,24
Shaun Livingston,G,jump,16,11
Elton Brand,F-C,layup,25,6
Shaun Livingston,G,layup,25,6
Shaun Livingston,G,turnaround jump,36,13
Leandro Barbosa,G,jump,44,16
Shaun Livingston,G,layup,25,6
Amare Stoudemire,F-C,jump,13,19
Cuttino Mobley,G,layup,25,6
James Jones,F,jump,45,13
Sam Cassell,G,jump,26,22
Amare Stoudemire,F-C,layup,25,6
Amare Stoudemire,F-C,dunk,25,6
Sam Cassell,G,jump,20,26
Tim Thomas,F,turnaround jump,14,11
Leandro Barbosa,G,layup,25,6
Sam Cassell,G,jump,38,11
Sam Cassell,G,jump,22,13
Boris Diaw,F,jump,34,10
Marcus Banks,G,jump,7,20
Shawn Marion,F,jump,45,20
Boris Diaw,F,jump,14,23
Sam Cassell,G,jump,13,16
Tim Thomas,F,jump,12,20
Shawn Marion,F,jump,46,20
Tim Thomas,F,jump,22,16
Amare Stoudemire,F-C,layup,25,6
Quinton Ross,F,jump,15,18
Elton Brand,F-C,layup,25,6
Amare Stoudemire,F-C,jump,37,10
Cuttino Mobley,G,jump,17,24
Cuttino Mobley,G,jump,12,15
Leandro Barbosa,G,jump,36,13
Chris Kaman,C,layup,25,6
Elton Brand,F-C,jump,16,19
Leandro Barbosa,G,jump,2,6
Shaun Livingston,G,layup,25,6
Chris Kaman,C,tip,25,6
Quinton Ross,F,layup,25,6
Leandro Barbosa,G,layup,25,6
Chris Kaman,C,layup,25,6
Shaun Livingston,G,jump bank,17,13
Elton Brand,F-C,jump,34,10
Elton Brand,F-C,jump,33,11
Leandro Barbosa,G,jump,2,9
Chris Kaman,C,jump bank,16,11
Elton Brand,F-C,jump,34,13
Chris Kaman,C,layup,25,6
Boris Diaw,F,jump,42,11
Amare Stoudemire,F-C,jump,13,20
Shawn Marion,F,layup,25,6
Shawn Marion,F,jump,16,8
Marcus Banks,G,jump,4,18
Shaun Livingston,G,jump bank,36,12
Sam Cassell,G,jump,37,18
Leandro Barbosa,G,jump,28,21
Sam Cassell,G,jump,9,24
Tim Thomas,F,jump,2,10
Shawn Marion,F,jump,8,25
Cuttino Mobley,G,jump,12,27
Cuttino Mobley,G,jump bank,14,15
Shawn Marion,F,jump,2,9
Steve Nash,G,jump,10,22
Shawn Marion,F,jump,21,9
Leandro Barbosa,G,layup,25,6
Raja Bell,G,jump,3,7
Sam Cassell,G,jump,34,29
Cuttino Mobley,G,jump,9,25
Cuttino Mobley,G,layup,25,6
Andrew Bogut,C,jump,37,6
Ruben Patterson,F,layup,25,6
Charlie Villanueva,F,layup,25,6
Rasheed Wallace,G,turnaround jump,15,8
Ruben Patterson,F,jump,31,9
Rasheed Wallace,G,turnaround jump,21,14
Chauncey Billups,G,jump,22,31
Charlie Villanueva,F,jump,40,13
Tayshaun Prince,F,jump,41,12
Andrew Bogut,C,layup,25,6
Charlie Villanueva,F,hook,19,8
Chauncey Billups,G,driving layup,25,6
Michael Redd,G,jump,19,32
Charlie Villanueva,F,jump,40,14
Michael Redd,G,jump,11,15
Chauncey Billups,G,jump,32,31
Mo Williams,G,running jump,11,9
Ruben Patterson,F,hook,31,9
Tayshaun Prince,F,jump,48,6
Mo Williams,G,jump,34,14
Charlie Villanueva,F,jump,47,18
Ersan Ilyasova,F,jump,48,16
Richard Hamilton,G,jump,9,5
Michael Redd,G,jump,38,14
Ronald Murray,G,jump,48,5
Antonio McDyess,F-C,jump,38,6
Brian Skinner,G,running hook,18,8
Ronald Murray,G,fade away,12,7
Charlie Villanueva,F,jump,43,6
Carlos Delfino,G-F,jump,37,29
Brian Skinner,G,jump,8,9
Lindsey Hunter,F,jump,2,13
Charlie Bell,G,jump,44,25
Charlie Villanueva,F,jump,39,16
Charlie Villanueva,F,jump,38,8
Lindsey Hunter,F,layup,25,6
Antonio McDyess,F-C,jump,39,7
Lindsey Hunter,F,driving layup,25,6
Nazr Mohammed,C,hook,28,9
Charlie Bell,G,jump,41,8
Charlie Villanueva,F,jump,7,7
Tayshaun Prince,F,turnaround hook,24,11
Mo Williams,G,jump,43,7
Tayshaun Prince,F,jump,4,22
Ruben Patterson,F,driving layup,25,6
Andrew Bogut,C,jump,40,7
Chauncey Billups,G,jump,7,11
Rasheed Wallace,G,turnaround jump,42,6
Michael Redd,G,jump,3,16
Chauncey Billups,G,jump,24,33
Mo Williams,G,jump,17,13
Michael Redd,G,running jump,27,12
Mo Williams,G,jump,8,10
Tayshaun Prince,F,running hook,29,11
Ruben Patterson,F,layup,25,6
Michael Redd,G,driving layup,25,6
Richard Hamilton,G,jump,38,14
Tayshaun Prince,F,jump,1,7
Charlie Villanueva,F,jump,15,16
Chauncey Billups,G,jump,46,18
Tayshaun Prince,F,jump,11,28
Charlie Villanueva,F,turnaround hook,27,14
Chauncey Billups,G,layup,25,6
Ruben Patterson,F,layup,25,6
Mo Williams,G,layup,25,6
Ronald Murray,G,running jump,18,11
Antonio McDyess,F-C,jump,42,5
Michael Redd,G,jump,48,6
Michael Redd,G,running jump,17,7
Ruben Patterson,F,jump,2,40
Antonio McDyess,F-C,turnaround jump,34,9
Jason Maxiell,F,jump,39,9
Steve Blake,G,layup,25,6
Charlie Villanueva,F,jump,48,5
Charlie Villanueva,F,turnaround jump,22,12
Charlie Villanueva,F,jump,22,11
Jason Maxiell,F,jump,37,6
Antonio McDyess,F-C,layup,25,6
Antonio McDyess,F-C,dunk,25,6
Richard Hamilton,G,running jump,29,11
Steve Blake,G,jump,3,8
Charlie Villanueva,F,jump,3,20
Nazr Mohammed,C,jump,38,9
Chauncey Billups,G,jump,25,32
Richard Hamilton,G,jump,49,5
Charlie Bell,G,jump,1,9
Mo Williams,G,layup,25,6
Richard Hamilton,G,jump,11,14
Ronald Murray,G,jump,38,11
Mo Williams,G,jump,10,12
Charlie Bell,G,jump,49,7
Desmond Mason,F,layup,22,8
Paul Pierce,F,jump,40,25
Delonte West,G,jump,17,22
David West,F,jump,34,22
Wally Szczerbiak,G-F,jump,3,18
Wally Szczerbiak,G-F,jump,32,22
Wally Szczerbiak,G-F,jump,37,23
Peja Stojakovic,F,turnaround jump,42,7
Kendrick Perkins,C,jump,24,11
David West,F,jump,9,7
Wally Szczerbiak,G-F,jump,35,22
Desmond Mason,F,jump,36,7
Desmond Mason,F,jump,39,10
Paul Pierce,F,jump,12,19
Peja Stojakovic,F,jump,3,18
Ryan Gomes,F,jump,38,19
Paul Pierce,F,jump,32,20
David West,F,running jump,28,11
Tyson Chandler,C,layup,24,7
Sebastian Telfair,G,jump,40,25
Tyson Chandler,C,jump,23,11
Sebastian Telfair,G,jump,6,23
Bobby Jackson,G,jump,24,24
Rajon Rondo,G,jump,42,25
Tony Allen,G-F,layup,24,8
Al Jefferson,C,jump,25,10
Jannero Pargo,G,jump,36,29
Al Jefferson,C,layup,24,8
Rasual Butler,F,jump,24,28
David West,F,jump,15,25
Peja Stojakovic,F,layup,28,6
David West,F,jump,35,21
David West,F,jump,9,11
Desmond Mason,F,jump,40,8
Wally Szczerbiak,G-F,jump,44,9
Paul Pierce,F,jump,39,9
Peja Stojakovic,F,jump,39,8
Wally Szczerbiak,G-F,jump,14,16
Chris Paul,G,jump,5,24
Wally Szczerbiak,G-F,jump,40,27
Tony Allen,G-F,layup,24,5
Paul Pierce,F,layup,25,6
Chris Paul,G,jump,27,11
Paul Pierce,F,jump,36,45
Delonte West,G,jump,40,6
Chris Paul,G,jump,38,27
Peja Stojakovic,F,jump,39,7
Peja Stojakovic,F,jump,39,14
Peja Stojakovic,F,layup,26,7
David West,F,jump,39,11
David West,F,jump,30,11
Paul Pierce,F,jump,24,31
Paul Pierce,F,jump,34,21
Desmond Mason,F,jump,37,9
Peja Stojakovic,F,jump,13,21
Bobby Jackson,G,jump,24,32
Rajon Rondo,G,jump,22,10
Desmond Mason,F,tip,26,8
Peja Stojakovic,F,jump,42,23
Rajon Rondo,G,running jump,35,6
Wally Szczerbiak,G-F,layup,22,6
Wally Szczerbiak,G-F,jump,11,19
Peja Stojakovic,F,jump,25,31
Chris Paul,G,jump,30,14
Peja Stojakovic,F,jump,42,20
Ryan Gomes,F,jump,24,10
Tony Allen,G-F,jump,1,6
Paul Pierce,F,jump,5,21
Bobby Jackson,G,jump,47,6
Tony Allen,G-F,jump,22,7
Rajon Rondo,G,jump,19,22
Chris Paul,G,jump,12,25
Tony Allen,G-F,jump,12,16
Ryan Gomes,F,tip,24,7
Delonte West,G,jump,32,7
David West,F,jump,35,15
Bobby Jackson,G,jump,47,13
Paul Pierce,F,jump,23,31
Jannero Pargo,G,jump,31,27
Ryan Gomes,F,jump,28,7
Jannero Pargo,G,jump,10,12
David West,F,jump,24,28
Bobby Jackson,G,layup,24,8
David West,F,jump,27,14
Paul Pierce,F,layup,25,6
Sebastian Telfair,G,jump,23,12
Chris Paul,G,jump,10,26
David West,F,jump,36,17
David West,F,jump,27,27
Paul Pierce,F,jump,19,24
Delonte West,G,jump,24,31
Chris Paul,G,jump,24,27
Paul Pierce,F,jump,32,31
Mike Miller,F,jump,18,28
Channing Frye,F,jump,10,8
Steve Francis,G,driving layup,25,6
Channing Frye,F,jump bank,37,17
Mike Miller,F,layup,25,6
Hakim Warrick,G,jump,39,16
Eddy Curry,G-F,turnaround jump,31,10
Damon Stoudamire,G,jump,37,31
Steve Francis,G,fade away,35,20
Steve Francis,G,jump,18,30
Stephon Marbury,G,jump,24,32
Jake Tsakalidis,C,jump,23,9
Jake Tsakalidis,C,layup,25,6
Hakim Warrick,G,jump,31,10
Eddy Curry,G-F,jump,21,10
Channing Frye,F,tip,25,6
Chucky Atkins,G,jump,36,32
Eddie Jones,G-F,jump,11,29
Rudy Gay,F,jump,36,13
Channing Frye,F,jump,41,18
Renaldo Balkman,G,jump,25,31
Chucky Atkins,G,jump,19,18
Jamal Crawford,G,jump,41,25
